OTUID,taxonomy,Kingdom,Phylum,Class,Order,Family,Genus,Species,,,,
87e208f44b64d040c7a0e77f1ba0dc53,k__Bacteria,Bacteria,,,,,,,,,,
2f7c6f9e8dce12ef09830f490311bfee,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Koribacteraceae; g__Candidatus Koribacter; s__,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus,Koribacter,s__,,,
11e707b996b3c679046c442aa2ceacad,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,,,,,
ef48d480829ad776a082044b916612f2,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__llatzerense,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,llatzerense,,,,
985b6a45961252979f0f8fb3e2ca3f84,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,,,,,,
b27c585290951b717fd150c3c85ba264,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,,,,,,
1e4bf761034900d859849c0e2be0841a,k__Bacteria,Bacteria,,,,,,,,,,
dd09af093bf27c852607d6fee8c25da4,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,,,,,
8ab3e3d40f94214201e0e033dc40364d,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,,,,
9dcc627780d5abba3f773a5b68ff2149,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,,,,,
9cec771e8ed1dd69645456c22eec0f6e,k__Bacteria; p__TM7; c__SC3; o__; f__; g__; s__,Bacteria,TM7,SC3,,,,,,,,
244307d8b0780149ef2058bca3428a34,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,,,,,,,
795923269b3aa2ae671bca7907bceeb4,k__Bacteria,Bacteria,,,,,,,,,,
98dc060647ba3ea6caf47cdc77a9e2f6,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
caee777a19726241177309ff32983c59,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Blastococcus; s__saxobsidens,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Blastococcus,saxobsidens,,,,
a38cf4d69e97306ee90493dbd807ea90,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,,,,,
0e796b89e637b9fdc43f369bea835fd2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__amylolyticus,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,amylolyticus,,,,
27f98fc3e31e17d0821ce0d1af120635,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__DRC31; f__; g__; s__,Bacteria,Chloroflexi,Anaerolineae,DRC31,,,,,,,
757aa0c69ba06e10b932ec45050f96cc,k__Bacteria; p__; c__; o__; f__; g__; s__,Bacteria,,,,,,,,,,
fb52e025103476b6a4dad3cf49f65341,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Dongia; s__mobilis,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,mobilis,,,,
0fdd6bab2aa5a95c39822f7d59e49671,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,,,,,,
3823ecd9b8edd89f40fa55c74553c347,k__Bacteria,Bacteria,,,,,,,,,,
b795869249470cb6588ee1e3a97a8441,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Balneimonas; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Balneimonas,,,,,
0e7b3169b374299471fe157439b1d9b5,k__Bacteria; p__AD3; c__JG37-AG-4; o__; f__; g__; s__,Bacteria,AD3,JG37-AG-4,,,,,,,,
e61e6e1412e5dce2951d89476f803cda,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,,,,
a4d1f2e11d26b8787c362e1d26bbbc3e,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,Steroidobacter,,,,,
514c7e6b932a882a41be97ca228d1a13,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__; s__,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,,,,,,
0a964258d83659023069f98940bc53a2,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,,,,,,
57a86c303f12c1b99da617e8a996f63d,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,,,,,
1aea099b2848b33c9cdd93db8be954aa,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__N1423WL; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,N1423WL,,,,,,,
347f802c1794955b949db7a514d85d74,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__,Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067,,,,,,,
6b3eb82d2aca02deaf75cff840a6f2a3,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Bordetella; s__ansorpii,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,ansorpii,,,,
917eeb7856970ed35a8a31dd28904587,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,,,,,,,,
a2518f7bc533c18ba046a2d196566d60,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,,,,,
c678c386b87f1e82f516bcdfb20bbbe6,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,,,,,
1e050ce52d71f8b47366a5c6a8263a7e,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Chthoniobacter; s__,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Chthoniobacter,,,,,
ed9d1bca5c5aa795b865da56f04a55a2,k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__; g__; s__,Bacteria,Chloroflexi,TK10,B07_WMSP1,,,,,,,
d70acc53def7110eeec7a1e4e188e810,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,,,,,
4636be147f35f36bb964b17eea9d8430,k__Bacteria; p__; c__; o__; f__; g__; s__,Bacteria,,,,,,,,,,
640818a84bb1b90c67ea057685374535,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Flavisolibacter,,,,,
86edcf3b97fea2e69e99e4bbf8020abc,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,,,,,
5826214ce20aadf9711af6696945142b,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__PK29; f__; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],PK29,,,,,,,
614f6255cc3f622e26d18d280fd774b7,k__Bacteria; p__Bacteroidetes,Bacteria,Bacteroidetes,,,,,,,,,
a3a64d2510260d124c36171b3d76c698,k__Bacteria,Bacteria,,,,,,,,,,
1c98c9ca1645b4d2ad8216aaa107f9b1,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,,,,
08c0325473383f02059484da40b27a3f,k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__FFCH4570; g__; s__,Bacteria,Chloroflexi,TK10,B07_WMSP1,FFCH4570,,,,,,
197b3e628593e03858378ca9015a8060,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,,,,
98d004565c0a5b598dc163648b85b8f4,k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,,,,,
004a7480473601b7af3926a2188430c2,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
863008a4539f28d4f094729ff8922f53,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Reyranella; s__massiliensis,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Reyranella,massiliensis,,,,
3ee63e031892addb0dc66ea16bd78a9a,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,,,,
6435bb56331909e527750f10ae5a17bb,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
c5e06311a2dd2e7ec7e44da8924c807e,k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__,Bacteria,Planctomycetes,OM190,agg27,,,,,,,
8529db4645de554715799e8ddc7dc454,k__Bacteria,Bacteria,,,,,,,,,,
1a4ff1805f4d3d1a9e435fee9b0a2fd0,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin515,,,,,,
5c43fd4dbba1c8346d4619ae7e4b5e78,k__Bacteria; p__Chloroflexi; c__C0119; o__; f__; g__; s__,Bacteria,Chloroflexi,C0119,,,,,,,,
aa2659bd4bef5fba72aeff7020fad1b7,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,mb2424,,,,,,
d648b22e6add72f069c3ef8d20df6364,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,,,,,,
69b0e1f291730ee4cac7a5d20a17b0c0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__Exiguobacterium; s__,Bacteria,Firmicutes,Bacilli,Bacillales,[Exiguobacteraceae],Exiguobacterium,,,,,
c36126b7c12f530d51f0cc87370e6d16,k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__,Bacteria,Planctomycetes,BD7-11,,,,,,,,
2d9edc8a4c2ee34d23543950b56fae34,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,,,,,,
7c51db8757c1379b2926b88f28f62d2b,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,,,,,,
aae71f259cadcdd29af0c972ba8c871c,k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__,Bacteria,WPS-2,,,,,,,,,
8a536e79c490020f697af1a404f67e04,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,,,,,
a0a41916aadfbfe227cd4b7b6e606b22,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,,,,
749eef93d0329475e4baaf81cb88f7f4,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Ktedonobacterales; f__Ktedonobacteraceae; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,,,,,,
71813cdeb6e0c64f2b791cb914635742,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,,,,
4972aa359de30fc80f77bf85222b0377,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
24ae9ede3f7b15e4bee48903e0a3836c,k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__,Bacteria,TM7,TM7-1,,,,,,,,
7d46ed27b57eb26ecfdf8142dcdb209b,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__; f__; g__; s__,Bacteria,Actinobacteria,MB-A2-108,,,,,,,,
e9a38dd47c2049290159ca53e0825bf3,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
bd492aac35f4e47624ecebcbb2a0ebac,k__Bacteria; p__TM7; c__TM7-3; o__I025; f__; g__; s__,Bacteria,TM7,TM7-3,I025,,,,,,,
3ff5da9eff872dcac6d776a1e78919fb,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__oc28; g__; s__,Bacteria,Chloroflexi,Anaerolineae,SBR1031,oc28,,,,,,
71b054a4c0a65ea4026cdce77aa8291d,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,,,,,
0e6613fd51d685eb3b7d7de7bc92e8c8,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__Pirellula; s__,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Pirellula,,,,,
0fe31d45689bbbf4a9770b0c6053e6a4,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae,Bacteria,Armatimonadetes,Armatimonadia,Armatimonadales,Armatimonadaceae,,,,,,
b49ebbc67ff486759ca4b682a2244abd,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__OR-59; s__,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],OR-59,,,,,
9a5992b1619fb51de09bc9d0f6b8247f,k__Bacteria; p__Armatimonadetes; c__0319-6E2; o__; f__; g__; s__,Bacteria,Armatimonadetes,0319-6E2,,,,,,,,
2eb06b92ab7cc01d4bae36130aebe913,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,,,,,
ef4d2bf3760996c290796db5c88400ca,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,,,,
bc3a8db22153b47b7b3a66a0321f9898,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,,,,,
0b8203d7840f606ebf03e853af18b008,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,,,,
79ec00184c0208fdb8ad006e0b023ab4,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,0319-6A21,,,,,,
20efb9732f0d39674c7c7c01bfd0f82b,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,,,,,
0c3031f088b1b83c4f5dc028d7a4d4da,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__; f__; g__; s__,Bacteria,Actinobacteria,MB-A2-108,,,,,,,,
806b97bb296ec3c0e4fb72227d2b6f25,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin517,,,,,,
6af615426f3d3c9d582f3c29196a60e5,k__Bacteria,Bacteria,,,,,,,,,,
1ab6201dd02053a881b201e0c2be0bed,k__Bacteria,Bacteria,,,,,,,,,,
eb472180098d983817c40a337190cedb,k__Bacteria; p__Chloroflexi; c__TK10; o__; f__; g__; s__,Bacteria,Chloroflexi,TK10,,,,,,,,
3c06bbfc8b774fea89956f443d8c017b,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,,,,
a61beaae9620bd23ca035d56ff9a3ee1,k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,,,,,
76e9322d201d55efb0f2920c47d6cfb9,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__C111; g__; s__,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,,,,,
2df44e8a2574cddad6cfb5bf0d23127f,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,,,,,
636c6dd08899e85ae4d9141dea41ba8c,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus,Solibacter,s__,,,
23aa0236dab9244c3bd5585f864e6f40,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,,,,,
2601cd1ab272ecd639c1f9f140551385,k__Bacteria; p__Chloroflexi; c__TK10; o__B07_WMSP1; f__FFCH4570; g__; s__,Bacteria,Chloroflexi,TK10,B07_WMSP1,FFCH4570,,,,,,
d6bf76ae7e47253e5d9a27ef7b546c03,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,,,,,
02349857b6f6d5973adad7b577f34ae5,k__Bacteria; p__TM7; c__SC3; o__; f__; g__; s__,Bacteria,TM7,SC3,,,,,,,,
143bb31dbf332e91f19ad0890dc1c558,k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin517,,,,,,
aec0e5fdb5b0b889095ff6b29f638f52,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,,,,
d5b000f07f8ce676a241f40ba15ff7a5,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,,,,
d4f3ec1ffedee8374f7ff7de3803f3c7,k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__FFCH7168; g__; s__,Bacteria,Chloroflexi,Chloroflexi,Chloroflexales,FFCH7168,,,,,,
d272976c254bd31a0949669fb6af68d5,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,,,,
e0644bfc2ce53a10b945bbd844ea4a42,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosovibrio; s__tenuis,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosovibrio,tenuis,,,,
bab95ee96bb2652514172142c4389417,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__Phaselicystis; s__flava,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Phaselicystis,flava,,,,
57b1dcf9796aa20b65229ebc55a07301,k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__,Bacteria,TM7,TM7-1,,,,,,,,
ac43f83be68edb9a48d98d60f7b16f35,k__Bacteria; p__Acidobacteria; c__TM1; o__; f__; g__; s__,Bacteria,Acidobacteria,TM1,,,,,,,,
47838cd42e2978c02d3548110e637a97,k__Bacteria; p__Armatimonadetes; c__OPB50; o__; f__; g__; s__,Bacteria,Armatimonadetes,OPB50,,,,,,,,
7aec9cd883b720862c3e9b20fa2a1167,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,,,,,
017c9ff1d3ad1f39d9bfe52eba2a35e6,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,,,,,
774a81770bdffe68e5b6d33db111dd25,k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,,,,
4e95b2d4fa0b6dd66dd2239ea58696e6,k__Bacteria; p__Chloroflexi; c__Ktedonobacteria; o__Thermogemmatisporales; f__Thermogemmatisporaceae; g__; s__,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,,,,,,
cd5150cc34c2753f7ac4a1b627f01b0e,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,,,,,
f98da92bceb2f1459eaac20a9a7a9f32,k__Bacteria; p__TM7; c__SC3; o__; f__; g__; s__,Bacteria,TM7,SC3,,,,,,,,
35865853dc5a8563eee19c9fed6b3c95,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,,,,,
b3d4ce1b6569986e916f1c0e86a84baf,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,,,,
c2eaebf8385727ba5014901df8775ef1,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,,,,,
ef4d6107ce813946b5232961834e7939,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,,,,
a5573922a70e1d435ad13c5860d7e89b,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__pyridinolyticus,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,Nocardioides,pyridinolyticus,,,,
d29774412974b69cc044cb5bbc421eb0,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__EB1017; g__; s__,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,,,,,
cf852a3e943d4ad17d9c589b51111cc9,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Ellin5301,,,,,,
